STATION ID,TIME,EIGHT WEEK AHEAD,FIVE WEEKS AHEADTWO WEEKS AHEAD,TEN DAYS AHEAD,ONE WEEK AHEAD,THREE DAYS AHEAD,ONE DAY AHEAD,FOUR AHEAD,THREE AHEAD,TWO AHEAD,ONE AHEAD,AVAILABLE BIKES,TARGET
21,2020-03-29 18:45:02,8,29,11,15,6,11,9,12,13,13,13,13,13
21,2020-03-29 18:50:02,9,29,10,15,6,11,10,12,13,13,13,13,13
21,2020-03-29 18:55:02,9,29,10,16,6,11,10,13,13,13,13,13,13
21,2020-03-29 19:00:02,9,29,10,11,6,10,10,13,13,13,13,13,13
21,2020-03-29 19:05:02,8,28,11,7,6,10,10,13,13,13,13,13,13
21,2020-03-29 19:10:02,7,28,11,7,6,10,10,13,13,13,13,13,13
21,2020-03-29 19:15:02,7,27,11,6,6,12,10,13,13,13,13,13,13
21,2020-03-29 19:20:02,5,26,11,6,6,12,10,13,13,13,13,13,13
21,2020-03-29 19:25:02,4,26,11,6,6,12,10,13,13,13,13,13,13
21,2020-03-29 19:30:27,4,10,11,6,6,12,10,13,13,13,13,13,13
21,2020-03-29 19:35:02,4,10,11,6,6,12,10,13,13,13,13,13,13
21,2020-03-29 19:40:02,3,8,11,6,6,12,10,13,13,13,13,13,13
21,2020-03-29 19:45:02,3,8,11,6,6,12,10,13,13,13,13,13,13
21,2020-03-29 19:50:02,3,7,12,6,6,12,10,13,13,13,13,13,13
21,2020-03-29 19:55:02,3,7,12,6,6,12,10,13,13,13,13,13,13
21,2020-03-29 20:00:02,3,7,12,6,6,12,10,13,13,13,13,13,13
21,2020-03-29 20:05:02,2,6,12,6,6,12,10,13,13,13,13,13,13
21,2020-03-29 20:10:02,2,6,12,6,6,12,10,13,13,13,13,13,13
21,2020-03-29 20:15:02,2,5,12,6,6,12,10,13,13,13,13,13,14
21,2020-03-29 20:20:02,3,5,12,6,6,11,10,13,13,13,13,13,14
21,2020-03-29 20:25:02,3,4,12,6,6,11,10,13,13,13,13,14,14
21,2020-03-29 20:30:02,3,4,12,5,6,11,10,13,13,13,13,14,14
21,2020-03-29 20:35:02,3,5,13,5,6,11,10,13,13,13,14,14,14
21,2020-03-29 20:40:02,3,5,13,5,6,11,10,13,13,13,14,14,14
21,2020-03-29 20:45:02,3,5,13,5,6,11,10,13,13,14,14,14,14
21,2020-03-29 20:50:02,3,5,13,5,6,11,10,13,13,14,14,14,14
21,2020-03-29 20:55:02,3,4,13,5,6,11,10,13,14,14,14,14,14
21,2020-03-29 21:00:02,3,4,13,5,6,11,10,13,14,14,14,14,14
21,2020-03-29 21:05:02,3,4,13,5,6,11,10,14,14,14,14,14,14
21,2020-03-29 21:10:02,3,3,13,5,6,11,10,14,14,14,14,14,14
21,2020-03-29 21:15:02,3,3,13,5,7,11,10,14,14,14,14,14,14
21,2020-03-29 21:20:02,3,3,13,5,7,11,10,14,14,14,14,14,14
21,2020-03-29 21:25:02,3,4,13,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 21:30:02,3,4,13,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 21:35:02,3,4,13,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 21:40:02,3,4,13,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 21:45:02,3,4,13,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 21:50:02,4,4,13,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 21:55:02,4,4,13,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 22:00:02,4,4,13,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 22:05:02,4,4,13,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 22:10:02,4,4,13,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 22:15:02,4,4,13,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 22:20:02,4,4,13,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 22:25:02,4,4,13,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 22:30:02,4,4,12,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 22:35:03,4,4,12,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 22:40:03,4,3,12,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 22:45:03,3,3,12,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 22:50:02,3,2,12,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 22:55:02,3,2,12,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 23:00:02,3,1,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 23:05:02,3,1,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 23:10:02,3,1,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 23:15:02,3,1,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 23:20:02,3,1,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 23:25:02,4,1,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 23:30:02,4,1,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 23:35:03,4,1,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 23:40:03,3,1,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 23:45:03,3,1,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 23:50:04,3,1,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-29 23:55:02,3,1,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 00:00:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 00:05:03,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 00:10:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 00:15:03,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 00:20:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 00:25:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 00:30:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 00:35:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 00:40:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 00:45:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 00:50:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 00:55:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 01:00:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 01:05:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 01:10:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 01:15:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 01:20:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 01:25:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 01:30:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 01:35:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 01:40:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 01:45:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 01:50:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 01:55:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 02:00:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 02:05:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 02:10:03,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 02:15:03,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 02:20:03,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 02:25:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 02:30:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 02:35:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 02:40:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 02:45:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 02:50:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 02:55:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 03:00:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 03:05:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 03:10:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 03:15:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 03:20:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 03:25:03,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 03:30:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 03:35:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 03:40:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 03:45:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 03:50:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 03:55:03,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 04:00:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 04:05:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 04:10:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 04:15:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 04:20:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 04:25:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 04:30:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 04:35:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 04:40:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 04:45:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 04:50:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 04:55:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 05:00:02,3,0,11,4,7,11,10,14,14,14,14,14,14
21,2020-03-30 08:15:02,13,5,14,10,10,13,11,14,14,14,15,15,15
21,2020-03-30 08:20:02,15,5,15,10,11,14,11,14,14,15,15,15,15
21,2020-03-30 08:35:02,14,6,15,9,11,14,11,14,15,15,15,16,16
21,2020-03-30 08:40:02,18,7,15,9,11,14,11,15,15,15,15,16,16
21,2020-03-30 08:45:02,19,9,18,9,11,14,11,15,15,15,16,16,16
21,2020-03-30 08:50:02,20,7,18,9,12,14,11,15,15,15,16,16,16
21,2020-03-30 09:00:02,22,14,19,8,12,12,11,15,15,16,16,16,16
21,2020-03-30 09:05:02,28,14,19,8,11,12,11,15,16,16,16,16,16
21,2020-03-30 09:10:02,29,15,20,7,12,13,11,15,16,16,16,16,16
21,2020-03-30 09:15:02,29,17,20,8,12,13,11,16,16,16,16,16,16
21,2020-03-30 09:20:02,30,17,20,9,13,13,11,16,16,16,16,16,16
21,2020-03-30 09:25:02,30,18,20,10,13,13,11,16,16,16,16,16,16
21,2020-03-30 09:30:02,29,18,20,10,15,13,11,16,16,16,16,16,16
21,2020-03-30 09:35:02,29,18,20,10,15,13,11,16,16,16,16,16,16
21,2020-03-30 09:40:02,29,18,20,10,15,13,11,16,16,16,16,16,16
21,2020-03-30 09:45:02,29,19,20,11,8,13,11,16,16,16,16,16,16
21,2020-03-30 09:50:02,28,19,20,11,8,13,11,16,16,16,16,16,16
21,2020-03-30 09:55:02,30,19,20,11,9,14,11,16,16,16,16,16,16
21,2020-03-30 10:00:02,30,22,12,12,10,14,11,16,16,16,16,16,16
21,2020-03-30 10:05:02,30,21,13,14,10,14,11,16,16,16,16,16,16
21,2020-03-30 10:10:02,30,22,14,13,10,14,11,16,16,16,16,16,16
21,2020-03-30 10:15:02,30,22,15,13,10,15,11,16,16,16,16,16,16
21,2020-03-30 10:20:02,30,22,15,14,11,15,11,16,16,16,16,16,16
21,2020-03-30 10:25:02,30,22,16,14,11,15,11,16,16,16,16,16,16
21,2020-03-30 10:30:02,30,22,16,14,10,15,11,16,16,16,16,16,16
21,2020-03-30 10:35:03,30,23,16,14,10,15,11,16,16,16,16,16,16
21,2020-03-30 10:40:02,30,24,19,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 10:45:03,30,24,19,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 10:50:03,30,23,19,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 10:55:02,30,22,19,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 11:00:02,29,25,19,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 11:05:02,29,25,19,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 11:10:02,30,25,19,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 11:15:02,30,25,18,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 11:20:02,30,25,18,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 11:25:02,30,26,18,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 11:30:02,30,26,18,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 11:35:02,30,26,18,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 11:40:02,30,27,18,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 11:45:02,30,27,19,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 11:50:02,30,27,21,13,9,15,11,16,16,16,16,16,16
21,2020-03-30 11:55:02,30,27,21,13,9,14,11,16,16,16,16,16,16
21,2020-03-30 12:00:02,30,28,21,13,9,14,11,16,16,16,16,16,17
21,2020-03-30 12:05:02,30,29,20,13,9,14,11,16,16,16,16,16,16
21,2020-03-30 12:10:02,30,30,20,13,9,14,11,16,16,16,16,17,16
21,2020-03-30 12:15:02,30,28,20,13,9,14,11,16,16,16,16,16,16
21,2020-03-30 12:20:02,30,28,21,13,9,14,11,16,16,16,17,16,16
21,2020-03-30 12:25:02,29,21,21,13,10,14,11,16,16,16,16,16,16
21,2020-03-30 12:30:02,29,24,20,13,10,14,11,16,16,17,16,16,16
21,2020-03-30 12:35:02,29,24,20,13,10,14,11,16,16,16,16,16,16
21,2020-03-30 12:40:02,29,22,20,13,10,10,11,16,17,16,16,16,15
21,2020-03-30 12:45:02,30,21,19,13,10,10,11,16,16,16,16,16,15
21,2020-03-30 12:50:02,29,22,19,13,10,10,11,17,16,16,16,15,15
21,2020-03-30 12:55:02,30,24,19,13,11,11,11,16,16,16,16,15,15
21,2020-03-30 13:00:02,30,25,19,12,11,11,11,16,16,16,15,15,15
21,2020-03-30 13:05:02,30,25,19,12,11,11,11,16,16,16,15,15,15
21,2020-03-30 13:10:02,21,27,19,13,11,11,11,16,16,15,15,15,15
21,2020-03-30 13:15:02,21,27,19,13,11,11,12,16,16,15,15,15,15
21,2020-03-30 13:20:02,21,26,18,13,11,11,12,16,15,15,15,15,15
21,2020-03-30 13:25:02,20,26,18,13,11,11,12,16,15,15,15,15,15
21,2020-03-30 13:30:02,20,26,18,16,11,11,12,15,15,15,15,15,15
21,2020-03-30 13:35:02,20,26,18,16,11,13,12,15,15,15,15,15,15
21,2020-03-30 13:40:02,20,25,18,16,10,13,12,15,15,15,15,15,15
21,2020-03-30 13:45:02,19,24,18,15,9,13,12,15,15,15,15,15,15
21,2020-03-30 13:50:02,19,24,16,15,9,13,12,15,15,15,15,15,15
21,2020-03-30 13:55:02,19,23,16,13,9,13,12,15,15,15,15,15,15
21,2020-03-30 14:00:02,19,24,16,13,9,13,12,15,15,15,15,15,15
21,2020-03-30 14:05:02,19,24,16,13,9,13,12,15,15,15,15,15,15
21,2020-03-30 14:10:02,19,22,16,12,9,13,12,15,15,15,15,15,15
21,2020-03-30 14:15:02,19,22,16,11,9,13,12,15,15,15,15,15,15
21,2020-03-30 14:20:02,19,22,16,11,9,13,12,15,15,15,15,15,15
21,2020-03-30 14:25:02,19,22,17,10,9,14,12,15,15,15,15,15,15
21,2020-03-30 14:30:02,20,23,17,9,9,14,12,15,15,15,15,15,15
21,2020-03-30 14:35:03,20,24,16,9,9,14,12,15,15,15,15,15,15
21,2020-03-30 14:40:02,20,24,15,6,9,14,12,15,15,15,15,15,15
21,2020-03-30 14:45:02,20,25,15,6,9,14,12,15,15,15,15,15,15
21,2020-03-30 14:50:02,20,25,15,5,9,14,12,15,15,15,15,15,15
21,2020-03-30 14:55:02,19,25,15,5,9,14,12,15,15,15,15,15,15
21,2020-03-30 15:00:02,19,26,15,5,9,14,12,15,15,15,15,15,15
21,2020-03-30 15:05:02,19,26,15,4,9,14,12,15,15,15,15,15,15
21,2020-03-30 15:10:02,19,26,15,4,10,14,12,15,15,15,15,15,15
21,2020-03-30 15:15:02,17,27,15,4,10,14,12,15,15,15,15,15,15
21,2020-03-30 15:20:02,17,29,15,4,10,14,12,15,15,15,15,15,15
21,2020-03-30 15:25:02,17,29,16,4,9,14,12,15,15,15,15,15,15
21,2020-03-30 15:30:02,17,29,16,4,10,14,12,15,15,15,15,15,15
21,2020-03-30 15:35:02,17,29,16,4,10,13,12,15,15,15,15,15,15
21,2020-03-30 15:40:02,18,27,16,4,10,12,11,15,15,15,15,15,15
21,2020-03-30 15:45:02,17,28,16,4,10,12,11,15,15,15,15,15,15
21,2020-03-30 15:50:02,17,28,16,4,11,11,11,15,15,15,15,15,15
21,2020-03-30 15:55:02,18,28,16,4,12,11,11,15,15,15,15,15,15
21,2020-03-30 16:00:02,18,28,17,4,12,11,11,15,15,15,15,15,15
21,2020-03-30 16:05:02,18,26,17,4,12,11,11,15,15,15,15,15,15
21,2020-03-30 16:10:02,18,20,17,4,12,11,11,15,15,15,15,15,16
21,2020-03-30 16:15:02,20,19,17,5,12,11,11,15,15,15,15,15,16
21,2020-03-30 16:20:02,20,20,17,5,12,11,11,15,15,15,15,16,16
21,2020-03-30 16:25:02,22,20,16,5,12,11,11,15,15,15,15,16,16
21,2020-03-30 16:30:02,21,20,16,5,11,11,11,15,15,15,16,16,16
21,2020-03-30 16:35:02,21,18,16,5,11,11,11,15,15,15,16,16,16
21,2020-03-30 16:40:02,21,18,16,5,12,11,11,15,15,16,16,16,16
21,2020-03-30 16:45:02,21,18,16,5,12,11,11,15,15,16,16,16,16
21,2020-03-30 16:50:02,23,18,16,5,12,11,11,15,16,16,16,16,16
21,2020-03-30 16:55:02,23,17,16,5,14,11,11,15,16,16,16,16,16
21,2020-03-30 17:00:02,25,19,15,5,15,11,11,16,16,16,16,16,16
21,2020-03-30 17:05:03,26,19,15,5,14,11,11,16,16,16,16,16,16
21,2020-03-30 17:10:02,26,20,15,5,12,11,11,16,16,16,16,16,16
21,2020-03-30 17:15:02,23,21,15,4,12,11,11,16,16,16,16,16,16
21,2020-03-30 17:20:02,20,21,15,4,12,11,11,16,16,16,16,16,17
21,2020-03-30 17:25:02,21,23,15,5,12,11,11,16,16,16,16,16,17
21,2020-03-30 17:30:02,23,23,16,6,13,11,11,16,16,16,16,17,17
21,2020-03-30 17:35:02,21,25,16,6,13,11,11,16,16,16,16,17,17
21,2020-03-30 17:40:02,22,25,16,6,13,12,11,16,16,16,17,17,17
21,2020-03-30 17:45:02,20,23,14,6,12,12,11,16,16,16,17,17,17
21,2020-03-30 17:50:03,22,22,12,6,12,12,12,16,16,17,17,17,17
21,2020-03-30 17:55:02,25,19,12,5,12,12,12,16,16,17,17,17,17
21,2020-03-30 18:00:02,28,20,6,5,12,11,12,16,17,17,17,17,17
21,2020-03-30 18:05:02,27,19,6,5,12,11,12,16,17,17,17,17,17
21,2020-03-30 18:10:02,26,17,6,5,12,11,12,17,17,17,17,17,17
21,2020-03-30 18:15:02,26,15,6,5,12,11,13,17,17,17,17,17,17
21,2020-03-30 18:20:02,26,16,5,5,12,11,13,17,17,17,17,17,17
21,2020-03-30 18:25:02,27,16,5,5,12,11,13,17,17,17,17,17,17
21,2020-03-30 18:30:02,27,16,5,5,12,11,13,17,17,17,17,17,17
21,2020-03-30 18:35:02,24,16,5,4,12,11,13,17,17,17,17,17,17
21,2020-03-30 18:40:02,22,16,5,4,12,11,13,17,17,17,17,17,17
21,2020-03-30 18:45:02,19,16,5,4,12,11,13,17,17,17,17,17,17
21,2020-03-30 18:50:02,17,15,5,4,12,11,13,17,17,17,17,17,17
21,2020-03-30 18:55:02,15,12,5,4,12,11,13,17,17,17,17,17,17
21,2020-03-30 19:00:02,15,13,5,4,10,11,13,17,17,17,17,17,17
21,2020-03-30 19:05:02,14,13,5,4,10,11,13,17,17,17,17,17,17
21,2020-03-30 19:10:02,13,13,5,4,10,11,13,17,17,17,17,17,17
21,2020-03-30 19:15:03,13,12,5,4,9,11,13,17,17,17,17,17,17
21,2020-03-30 19:20:02,16,12,5,4,9,10,13,17,17,17,17,17,17
21,2020-03-30 19:25:02,15,14,5,4,9,10,13,17,17,17,17,17,17
21,2020-03-30 19:30:02,15,14,4,3,8,10,13,17,17,17,17,17,17
21,2020-03-30 19:35:02,14,14,4,3,8,10,13,17,17,17,17,17,17
21,2020-03-30 19:40:02,12,11,4,3,8,10,13,17,17,17,17,17,17
21,2020-03-30 19:45:02,11,10,4,3,8,10,13,17,17,17,17,17,17
21,2020-03-30 19:50:02,11,8,4,2,8,10,13,17,17,17,17,17,17
21,2020-03-30 19:55:02,10,8,4,2,8,10,13,17,17,17,17,17,17
21,2020-03-30 20:00:02,10,8,4,2,8,10,13,17,17,17,17,17,17
21,2020-03-30 20:05:02,10,7,4,2,8,10,13,17,17,17,17,17,17
21,2020-03-30 20:10:02,10,7,4,2,8,9,13,17,17,17,17,17,17
21,2020-03-30 20:15:02,11,7,4,2,8,9,13,17,17,17,17,17,17
21,2020-03-30 20:20:03,11,7,4,2,8,9,13,17,17,17,17,17,17
21,2020-03-30 20:25:02,10,7,4,2,8,9,14,17,17,17,17,17,17
21,2020-03-30 20:30:02,10,7,4,2,8,9,14,17,17,17,17,17,17
21,2020-03-31 05:55:02,1,2,1,2,8,8,14,17,17,17,17,17,17
21,2020-03-31 06:00:02,1,2,2,2,8,8,14,17,17,17,17,17,17
21,2020-03-31 06:05:02,2,0,2,2,8,8,14,17,17,17,17,17,17
21,2020-03-31 06:10:02,2,0,2,2,8,8,14,17,17,17,17,17,17
21,2020-03-31 06:15:02,1,0,2,2,8,8,14,17,17,17,17,17,17
21,2020-03-31 06:20:03,1,0,2,2,8,8,13,17,17,17,17,17,17
21,2020-03-31 06:25:03,1,0,2,2,8,8,13,17,17,17,17,17,17
21,2020-03-31 06:30:02,1,0,2,2,8,8,13,17,17,17,17,17,17
21,2020-03-31 06:35:02,1,0,2,2,8,8,13,17,17,17,17,17,17
21,2020-03-31 06:40:03,0,0,2,3,8,8,13,17,17,17,17,17,17
21,2020-03-31 06:45:03,0,0,2,3,8,8,13,17,17,17,17,17,17
21,2020-03-31 06:50:03,0,0,2,4,8,8,13,17,17,17,17,17,18
21,2020-03-31 06:55:02,0,0,2,4,8,8,13,17,17,17,17,17,18
21,2020-03-31 07:00:02,2,2,2,4,9,8,13,17,17,17,17,18,18
21,2020-03-31 07:05:02,5,2,2,4,9,8,13,17,17,17,17,18,18
21,2020-03-31 07:10:02,5,2,2,4,9,8,14,17,17,17,18,18,18
21,2020-03-31 07:15:02,4,0,2,4,9,8,14,17,17,17,18,18,18
21,2020-03-31 07:20:02,4,0,2,4,10,8,14,17,17,18,18,18,18
21,2020-03-31 07:25:02,4,0,2,4,10,8,14,17,17,18,18,18,18
21,2020-03-31 07:30:02,4,0,2,4,10,8,14,17,18,18,18,18,18
21,2020-03-31 07:35:02,4,1,2,4,10,8,14,17,18,18,18,18,18
21,2020-03-31 07:40:02,4,1,2,4,10,8,14,18,18,18,18,18,18
21,2020-03-31 07:45:02,3,2,2,4,10,8,14,18,18,18,18,18,18
21,2020-03-31 07:50:02,3,2,2,4,11,8,14,18,18,18,18,18,18
21,2020-03-31 07:55:02,3,4,2,4,12,8,14,18,18,18,18,18,18
21,2020-03-31 08:00:02,3,4,2,5,12,8,15,18,18,18,18,18,18
21,2020-03-31 08:05:02,4,2,2,5,14,8,15,18,18,18,18,18,18
21,2020-03-31 08:10:02,4,5,2,5,14,8,15,18,18,18,18,18,18
21,2020-03-31 08:15:02,5,4,2,5,15,8,15,18,18,18,18,18,18
21,2020-03-31 08:20:02,8,3,2,5,15,8,15,18,18,18,18,18,18
21,2020-03-31 08:25:02,8,3,2,5,15,8,15,18,18,18,18,18,18
21,2020-03-31 08:30:02,9,3,2,5,15,8,15,18,18,18,18,18,18
21,2020-03-31 08:35:02,12,4,2,5,15,8,16,18,18,18,18,18,18
21,2020-03-31 08:40:02,10,5,2,5,15,8,16,18,18,18,18,18,18
21,2020-03-31 08:45:02,9,5,2,5,15,8,16,18,18,18,18,18,18
21,2020-03-31 08:50:02,8,6,2,5,15,8,16,18,18,18,18,18,18
21,2020-03-31 08:55:02,9,8,2,5,15,9,16,18,18,18,18,18,18
21,2020-03-31 09:00:02,8,12,2,5,14,9,16,18,18,18,18,18,18
21,2020-03-31 09:05:02,8,15,2,5,14,9,16,18,18,18,18,18,18
21,2020-03-31 09:10:02,12,18,2,5,15,9,16,18,18,18,18,18,18
21,2020-03-31 09:15:02,13,16,2,5,15,9,16,18,18,18,18,18,18
21,2020-03-31 09:20:02,13,19,2,5,15,9,16,18,18,18,18,18,11
21,2020-03-31 09:25:02,13,20,2,5,15,9,16,18,18,18,18,18,11
21,2020-03-31 09:30:03,13,21,2,5,15,9,16,18,18,18,18,11,11
21,2020-03-31 09:35:02,13,19,2,5,16,9,16,18,18,18,18,11,11
21,2020-03-31 09:40:02,13,19,2,5,16,9,16,18,18,18,11,11,11
21,2020-03-31 09:45:02,15,19,2,6,16,9,16,18,18,18,11,11,10
21,2020-03-31 09:50:02,16,20,2,6,16,9,16,18,18,11,11,11,10
21,2020-03-31 09:55:02,17,22,2,6,16,9,16,18,18,11,11,10,10
21,2020-03-31 10:00:02,18,20,2,6,16,9,16,18,11,11,11,10,10
21,2020-03-31 10:05:02,19,20,2,6,16,9,16,18,11,11,10,10,10
21,2020-03-31 10:10:02,19,22,2,6,16,9,16,11,11,11,10,10,10
21,2020-03-31 10:15:02,21,23,2,6,16,9,16,11,11,10,10,10,10
21,2020-03-31 10:20:02,23,24,2,6,16,9,16,11,11,10,10,10,10
21,2020-03-31 10:25:02,24,26,2,6,16,9,16,11,10,10,10,10,10
21,2020-03-31 10:30:02,24,26,2,6,16,9,16,11,10,10,10,10,10
21,2020-03-31 10:35:02,25,25,2,6,16,9,16,10,10,10,10,10,10
21,2020-03-31 10:40:02,25,26,2,6,17,9,16,10,10,10,10,10,10
21,2020-03-31 10:45:02,25,26,2,6,17,9,16,10,10,10,10,10,10
21,2020-03-31 10:50:02,25,27,2,6,17,9,16,10,10,10,10,10,10
21,2020-03-31 10:55:02,25,27,2,6,17,9,16,10,10,10,10,10,10
21,2020-03-31 11:00:02,25,27,2,6,17,9,16,10,10,10,10,10,10
21,2020-03-31 11:05:02,25,27,2,6,17,9,16,10,10,10,10,10,10
21,2020-03-31 11:10:02,26,27,2,6,17,9,16,10,10,10,10,10,10
21,2020-03-31 11:15:02,26,28,2,6,10,8,16,10,10,10,10,10,10
21,2020-03-31 11:20:02,28,27,2,6,10,8,16,10,10,10,10,10,10
21,2020-03-31 11:25:02,28,28,2,6,8,8,16,10,10,10,10,10,10
21,2020-03-31 11:30:02,27,28,3,6,8,8,16,10,10,10,10,10,10
